,lesion_id,memo_info
492,667774,차량 이용전 사진 등록했는데 그때 사이드스쿼트쪽에 훼손이 된걸 이제 발견하셨다고 인입
493,670044,브레이크밞을때마다 소음발생인입
494,670305,운행중 공기압 경고등 점등 들어왓다 없어졌다함
495,670498,내비 탈거되있다함
496,667443,오전에 한차례 내비게이션 정상작동되지 않아 상담했었음 지금 또 정상 작동되지 않음
497,670217,내비게이션 탈거로 문의
498,669755,네비게이션오작동으로 연장이 불가했다며 페널티 면제요청
499,670235,차량 핸들조작시 소음발생 스프링소리같다하심
500,669752,타자마자 경고등이 점등되셨다함
501,669972,하향등 점검 문구보고 인입
502,670249,경고등 점등
503,669766,베터리방전으로 시동안걸림
504,670232,차량에서 소리가 남 느낌표
505,670541,등받이 조절 고장
506,668050,차량 네트워크 연결이 안된다고 나옴
507,669369,운행시작을 위해 차량 시동을 거니 엔진경고등이 점등되어 인입
508,670292,하향등 한쪽 미점등 인입
509,669851,엑셀을 조금만밟아도 rpm이상승한다며인입
510,669690,글로브 박스가 열린채로 있었고 문이 안닫힘
511,668384,블루투스연결했으나 통화는되나 음악재생이안되어인입
512,670000,트렁크 열리지 않음
513,670119,타이어 공기압으로 인한 인근 공업사 확인을 받았는데 타이어가 볼록하게 튀어 나왔다고 함
514,669422,이용 중 주유했음 주유구 덮개가없는게 이상하여 문의
515,670190,이전고객이 너무 차량을 딱 붙여놓아서 운전석에 들어갈 수 없으며 다른쪽 문은 안열림
516,669732,경고등점등문의 경고등이 들어왔다 안들어왔다 반복된다함
517,670122,노란 경고등 점등
518,670389,변경받았는데 또 공기압 경고등이 점등되었다고 함
519,670483,차량타이어 공기압경고등 및 여러가지 경고등발생됨
520,664272,차량 내비게이션 화면이 지속적으로 쏘카 화면에서 멈춰있다고 함
521,670020,TCS오작동 네트워크 연결오류
522,670726,블랙박스가 안된다
523,670549,이용중 하이패스 카드오류로 인식안되었음 하이패스 요금 언제청구되는지문의
524,670687,사이드 브레이크 해제 방법 문의
525,670701,햐향 전조등 경고등 발생
526,670492,하이패스 지나가는데 인식이 안되어 인입
527,669437,라이트 경고등 사진 보내고 인입
528,669863,반납후 공기압경고등 점등 제보
529,670739,차량 제동등 점검으로 공업사 갈려고 했으나 내비게이션 문제로 재인입
530,670904,차량 이용할때 보조석앞에 라이트 고장및 핸드폰으로 문제어하면 운전석만 문제어됨 점검요청문의
531,670534,배터리방전으로 시동이걸리지않음으로인입
532,668532,내비고장으로 인입
533,668131,경고등이 들어옴
534,669720,하이패스 오작동
535,670260,타이어 공기압 경고등 사진 전송 했다며 인입
536,670740,이용전 경고등 있다고 유입
537,669222,운행전 사이드 미러 파손 급해서 일단 타고 왔음 면접 가는길이라 지금 바로 뭘 할수가 없음
538,669222,차량파손되어 사진전송함
539,670590,차량내 운전석밑에 단말기가 떨어져있는거같다며인입 운행에는 문제가없어 가능하지만 추후 문제가생길꺼같아서 연락을주셨다며인입
540,670203,11월 28일 ~ 29일 쏘카를 이용하다가 차량에 배치된 카드로 주유를 할려했는데 정지되었다고해서 개인카드로 주유를 했는데 환불 신청을 하면 된다기에 영수증 첨부해서 했는데 고객센터에 문의를 하라 답변을 받았음
541,670029,차량 탑승 전 후우 타이어 바람빠진게 확인 펑크로 인입
542,670278,차량 전조등이 나오지 않는다고 함
543,669767,운전석 높낮이 조절레버 덜렁덜렁 거리고 워셔액 없음
544,668971,반납을 어디에해야하는지 문의 주차를한 해당주차장이 저녁9시반까지만 한다고 함 운전석 시트커버가 뜯겨있다고함
545,670720,시동안걸려서 인입
546,669938,시트 등받이 조절 부셔짐 라디오 버튼 없음
547,670673,삼각형 안에 느김표 모양 경고등 점등
548,669172,실내부품 장애
549,670531,차량 후방카메라가 안나옴
550,670568,네비가 잘못되서 고속도로 나갔다가 들어왔다 2번 정도 반복 점검요청
551,670779,차량 반납하였는데 이용중에 문제가 많았어서 제보함 1 오른쪽 깜빡이를 키면 뒤에 깜빡이 안켜짐 2 보조석 운전석쪽 문이 뻑뻑함 3 내비게이션 고정이 안되고 자꾸 앞으로 쏠림
552,670616,네비게이션 작동불가문의
553,668522,차량 시동을 키면 소음발생한다고 인입
554,669749,타이어 공기압 관련 문의
555,670197,타이어 공기압경고등 점등되어 인입 차량변경 요청
556,670304,크락션이 울리지 않음
557,667016,네비게이션 오류
558,670488,시동이안걸림
559,670685,경고등 점등인데 무엇인지 모르겠다고 함
560,670074,주행중 핸들쏠림인입
561,669705,계기판에 공기압경고등 확인
562,670682,공기압 경고등 점등으로 인입
563,670945,내비에서 소리가 안남
564,670622,직진을할려면 핸들을 살짝오른쪽으로 틀어야한다며 핸들쏠림이있는거같다며인입
565,670622,목적지 도착하면 연락 달라고 했음
566,671114,내비게이션 문제
567,670433,내비게이션 안돼서 인입
568,670433,내비게이션 안돼서 인입
569,670768,차량 이용이 안되고 있음
570,666513,보복운전 당해 블랙박스 영상 파일 요청
571,668741,네비게이션이 운행중 자꾸 꺼졌다 켜졌다 한다고 하심
572,670401,차량문제문의
573,670401,차량문제문의
574,670183,차량내 주유카드가 이용 중지카드로 나온다고 하심
575,669702,운행 중 네비게이션 자꾸 에러메세지 뜸
576,669842,블루투스 핸드폰 연결 후 라디오 &gt BT오디오 연결 불가로 소리 출력 불가 인입
577,670805,쏘카존 만차 후방카메라 접착 떨어짐
578,670271,내비에서 반납지 클릭 했을때 다른 지역 안내하여 타지역으로 이동 하였다며 강성 항의 이전 상담시 사진 전송 안내 받아 전송 했다며 인입
579,670704,내비게이션 탈거되었다고 인입되자마자 링크 보내달라 함
580,670704,내비게이션 탈거되었다고 인입되자마자 링크 보내달라 함
581,670373,운행중 공기압 경고등 점등되었다고 함
582,670906,차량 이용할때 보조석앞에 라이트 고장및 핸드폰으로 문제어하면 운전석만 문제어됨 점검요청문의
583,670754,네비게이션 작동불가문의 타지역을가야되서 네비를 꼭이용하셔야한다고함
584,670754,네비게이션 작동불가문의 타지역을가야되서 네비를 꼭이용하셔야한다고함
585,668107,네비게이션 문제
586,669497,내비게이션 작동 안됨
587,670372,내비게이션 작동하지 않음
588,670201,수도꼭지 모양같은게 계기판에나왔음
589,670784,하향등 문제로 대차요청차 재인입
590,670322,반납 제시간에 된건지문의 휴대폰 전원이 켜지지 않았고 고객센터 번호 몰라서 지연되었다며 항의 운전석 뒤로 젖혀지지 않았다며 점검해보라고 하심
591,669370,후방카메라 여부 문의
592,669245,주유카드없음 문의
593,670575,차량 탔을때 위생 불량 및 주행 소음 발생 치우고 타긴했는데 찝찝해서 대차 요청
594,670939,타이어에 못같은게있어서 긴급출동받아서 조치받앗는데 기사님께서 타이어 바람이계속빠진다고 1시간정도밖에안된다고 했음
595,668562,반납 차량 문 안잠김
596,670314,차량 이용하러 왔는데 경고등 점등 되었다며 인입
597,670399,카오디오 안되서 인입
598,670664,보조석 쪽 전조등 외 운전석 쪽 전조등이 나감
599,670780,운행전 타이어 펑크로 인입
600,670426,시동이안걸린다고 인입
601,670627,타이어 파손된 부분 바람 좀 넣고 마무리 햇으나 들 넣었음 반납하겠음
602,670609,내비게이션 화면이 또 꺼진다고 하심
603,670609,내비게이션 화면꺼짐
604,670378,엔진체크 경고등 점등
605,670737,시동이랑 라이트 껐는데 켜져있다고 반납이 안되서 반납요청으로 인입
606,669976,하이패스 통과시 단말기 미등록 이라고 했다고 함
607,669139,브레이크 밟으면 소음 발생
608,670501,차량안 주유카드 떨어진거 있는지 확인 오비
609,670894,시동안걸려서 문의
610,668016,내비지속 꺼짐
611,670416,네비게이션이 처음에 됬다가 이제 안됨
612,669346,제동경고등 동합경고등 점등 으로 어떡해야 하냐고 인입
613,670467,워셔액 부족하다는 음성 나온다고함
614,670585,Tmap실행준비중입니다라고만 뜨고 내비작동이안됌
615,670221,내비 작동이 되지 않아서 인입
616,670112,하이패스 지나가는데 경고음이 들림
617,670297,라이트장애 경고등 점등
618,668320,네비게이션 고장
619,669753,운행 전 차량확인 오른쪽 전조등 나가있음
620,670141,사진첨부 내비가 안됨
621,670835,잠깐 주행했는데 점검 표시등 점등되어 문의
622,670130,차량 휴대폰 충전안되서 문의
623,669319,하이패스 인식 불가
624,670208,도착지까지 왔는데도 GPS안켜진다고함
625,669979,하이패스 카드 방향 확인에 관한 안내
626,670613,스마트키를 인식할수 없다고 시동안걸려서 인입
627,670580,계기판에 경고등 점등됨
628,670261,차량 제동등 점검필요 경고등 점등되어 인입
629,670772,운전석 사이드미러가 80KM이상주행할때 달랑달랑거리고 또는 주차후 안으로닫는버튼누르면 안닫힌다고함
630,668408,사이드 브레이크 해제 문의
631,670910,타이어펑크가 났다며 인입
632,670910,타이어펑크가 났다며 인입
633,670516,내비게이션 연결 불가 인입
634,670564,계기판에 엔진오일 경고등이 떳다고 인입
635,670510,블랙박스 운행전부터 화면에 메모리카드확인해달라고 확인되었었음
636,670725,차량 시동이 걸리지 않음
637,670715,시동이 안걸리신다고 인입
638,670746,사이드 미러 완전히 펴지지 않아 인입
639,670430,시동불가 문의
640,670365,반납하면서 이전에 긴출안내때문에 인입
641,670365,주행전 경고등 2개 확인된다함
642,670698,공기압경고등 점등
643,670646,배터리가 방전된건지 시동이 걸리지 않는다고 함
644,670731,차량 방전 되었다 저번에도 이랬는데 점검안했는지
645,670448,타이어 공기압 경고등으로 인입
646,669388,이용차량 불편사항있어 제보
647,671056,블랙박스 탈거 문의
648,667408,운행 중 소음
649,670648,기사님 현장조치 하였는데 차량문제라고 확인
650,669907,본인은 이용하시면서 큰 불편함 없으셔서 그냥 반납하실때까지 이용하셨는데 전조등경고등이 점등된 상태였다고 차량점검필요하다며 반납하시고 인입 반납후라 사진불가
651,670790,시동이 걸리지 않는다 방전인거 같다
652,670588,라이트 경고등 점등 외부 라이트 경고등 점등 확인 요청
653,668552,내비게이션 이용불가 터치 불가
654,670393,하이패스 미장착으로 인입
655,670106,경고등이 점등되어 어떤건지 문의
656,670506,트렁크 찍혀서 문의
657,670792,배차차량 브레이크등 문제
658,669489,내비게이션 후방카메라고장
659,669489,내비게이션 후방카메라고장
660,670653,차량 현장조치 불가로 견인중인데 공업사 어디로 가야하는지 문의
661,670653,주행중 엑셀 밟아도 힘이 전달 되지 않아 갓길로 이동후 본네트에서 연기 발생
662,671045,시동 불가
663,667661,긴출이였으나 견인으로 조치 인입
664,670862,쏘카 존 내 차량없음
